1A	493000000	494000000	1.162211
1A	494000000	495000000	1.427386
1A	495000000	496000000	0.783094
1A	496000000	497000000	0.897037
1A	497000000	498000000	1.522683
1A	498000000	499000000	1.876940
1A	499000000	500000000	1.479178
1A	500000000	501000000	2.436293
1A	501000000	502000000	2.488085
1A	502000000	503000000	2.444580
1A	503000000	504000000	1.582762
1A	504000000	505000000	1.943234
1A	505000000	506000000	1.808575
1A	506000000	507000000	0.194738
1A	507000000	508000000	1.238863
1A	508000000	509000000	1.203645
1A	509000000	510000000	2.218767
1A	510000000	511000000	1.023409
1A	511000000	512000000	0.636005
1A	512000000	513000000	2.357570
1A	513000000	514000000	0.561425
1A	514000000	515000000	1.684274
1A	515000000	516000000	1.153925
1A	516000000	517000000	1.174641
1A	517000000	518000000	2.771905
1A	518000000	519000000	1.568260
1A	519000000	520000000	2.119327
1A	520000000	521000000	3.449344
1A	521000000	522000000	1.744353
1A	522000000	523000000	2.088251
1A	523000000	524000000	2.181477
1A	524000000	525000000	1.733994
1A	525000000	526000000	1.640769
1A	526000000	527000000	1.557902
1A	527000000	528000000	0.203024
1A	528000000	529000000	0.298322
1A	529000000	530000000	0.221670
1A	530000000	531000000	0.807954
1A	531000000	532000000	0.789309
1A	532000000	533000000	1.000620
1A	533000000	534000000	2.628959
1A	534000000	535000000	2.498444
1A	535000000	536000000	3.664798
1A	536000000	537000000	4.408531
1A	537000000	538000000	2.363785
1A	538000000	539000000	2.805052
1A	539000000	540000000	1.758855
1A	540000000	541000000	2.773977
1A	541000000	542000000	0.950900
1A	542000000	543000000	1.023409
1A	543000000	544000000	4.690279
1A	544000000	545000000	0.861818
1A	545000000	546000000	2.187692
1A	546000000	547000000	0.901180
1A	547000000	548000000	3.459702
1A	548000000	549000000	2.363785
1A	549000000	550000000	1.381809
1A	550000000	551000000	2.316136
1A	551000000	552000000	1.197430
1A	552000000	553000000	2.249842
1A	553000000	554000000	1.959807
1A	554000000	555000000	1.319659
1A	555000000	556000000	2.042674
1A	556000000	557000000	2.332709
1A	557000000	558000000	0.116014
1A	558000000	559000000	2.539877
1A	559000000	560000000	1.446031
1A	560000000	561000000	3.204886
1A	561000000	562000000	1.068986
1A	562000000	563000000	0.859746
1A	563000000	564000000	2.699396
1A	564000000	565000000	1.284440
1A	565000000	566000000	1.707063
1A	566000000	567000000	2.189764
1A	567000000	568000000	2.914851
1A	568000000	569000000	0.977832
1A	569000000	570000000	2.210480
1A	570000000	571000000	1.284440
1A	571000000	572000000	0.882535
1A	572000000	573000000	0.658794
1A	573000000	574000000	4.800078
1A	574000000	575000000	2.854772
1A	575000000	576000000	2.809195
1A	576000000	577000000	2.475655
1A	577000000	578000000	1.363164
1A	578000000	579000000	1.456390
1A	579000000	580000000	2.015743
1A	580000000	581000000	2.467368
1A	581000000	582000000	2.800909
1A	582000000	583000000	2.902421
1A	583000000	584000000	2.997718
1A	584000000	585000000	1.394239
1A	585000000	586000000	1.419099
1A	586000000	587000000	2.082036
1A	587000000	588000000	2.923138
1A	588000000	589000000	3.758024
1A	589000000	590000000	1.298942
1A	590000000	591000000	1.845865
1A	591000000	592000000	0.381189
1A	592000000	593000000	1.042054
1A	593000000	594000000	1.995026
1A	594000000	595000000	1.926661
1A	595000000	596000000	1.458461
1A	596000000	597000000	2.581311
1A	597000000	598000000	1.222290
1A	598000000	599000000	2.218767
1A	599000000	600000000	1.777500
1A	600000000	600443981	0.517919
1B	0	1000000	1.839650
1B	1000000	2000000	3.298111
1B	2000000	3000000	1.829292
1B	3000000	4000000	1.292727
1B	4000000	5000000	5.864920
1B	5000000	6000000	3.045367
1B	6000000	7000000	1.688418
1B	7000000	8000000	2.807124
1B	8000000	9000000	4.228295
1B	9000000	10000000	3.969335
1B	10000000	11000000	5.102543
1B	11000000	12000000	3.956905
1B	12000000	13000000	1.963951
1B	13000000	14000000	1.414956
1B	14000000	15000000	3.016363
1B	15000000	16000000	1.593120
1B	16000000	17000000	1.259580
1B	17000000	18000000	2.280917
1B	18000000	19000000	1.350734
1B	19000000	20000000	0.000000
1B	20000000	21000000	3.722805
1B	21000000	22000000	3.689658
1B	22000000	23000000	3.648225
1B	23000000	24000000	1.079344
